
0,cm,cm,cm,cm,0,5,
1,cm,cm,cm,cm,0,5,
2,cm,cm,0,5,
3,cm,cm,0,5,
4,cm,cm,1,5,
5,cm,cm,cm,1,5,
6,1,5,
7,cm,cm,cm,cm,1,5,
8,cm,cm,cm,2,5,
9,cm,3,5,
10,3,5,
11,cm,3,5,
12,cm,5,5,
13,5,5,
14,5,5,
15,5,5,
16,5,5,
17,5,5,
18,5,5,
19,5,5,
20,5,5,
21,5,5,
22,5,5,
23,5,5,
