
0,cm,cm,cm,cm,1,5,
1,cm,cm,cm,cm,1,5,
2,cm,cm,cm,cm,1,5,
3,cm,cm,1,5,
4,cm,cm,2,5,
5,cm,cm,3,5,
6,cm,cm,3,5,
7,cm,3,5,
8,cm,3,5,
9,cm,3,5,
10,3,5,
11,cm,4,5,
12,cm,cm,4,5,
13,cm,5,5,
14,5,5,
15,5,5,
16,5,5,
17,5,5,
18,5,5,
19,5,5,
20,5,5,
21,5,5,
22,5,5,
23,5,5,
