
0,cm,cm,0,5,
1,cm,cm,0,5,
2,cm,0,5,
3,0,5,
4,cm,cm,2,5,
5,cm,1,5,
6,cm,cm,0,5,
7,cm,4,5,
8,cm,5,5,
9,5,5,
10,5,5,
11,4,5,
12,5,5,
13,5,5,
14,4,5,
15,5,5,
16,5,5,
17,5,5,
18,5,5,
19,5,5,
