
0,cm,cm,0,5,
1,1,5,
2,cm,cm,0,5,
3,cm,cm,1,5,
4,cm,cm,2,5,
5,cm,1,5,
6,cm,2,5,
7,cm,5,5,
8,4,5,
9,5,5,
10,cm,5,5,
11,5,5,
12,5,5,
13,5,5,
14,5,5,
15,4,5,
16,5,5,
17,5,5,
18,5,5,
19,5,5,
