
0,cm,cm,0,5,
1,cm,cm,1,5,
2,cm,2,5,
3,cm,cm,3,5,
4,cm,2,5,
5,cm,cm,3,5,
6,2,5,
7,cm,2,5,
8,3,5,
9,3,5,
10,cm,5,5,
11,5,5,
12,4,5,
13,5,5,
14,5,5,
15,5,5,
16,5,5,
17,4,5,
18,5,5,
19,5,5,
