
0,cm,cm,0,5,
1,cm,cm,1,5,
2,cm,cm,3,5,
3,cm,cm,2,5,
4,3,5,
5,2,5,
6,cm,4,5,
7,3,5,
8,5,5,
9,cm,5,5,
10,5,5,
11,5,5,
12,4,5,
13,cm,4,5,
14,cm,4,5,
15,5,5,
16,5,5,
17,5,5,
18,5,5,
19,5,5,
