
0,cm,cm,0,5,
1,cm,cm,2,5,
2,cm,cm,1,5,
3,cm,cm,3,5,
4,cm,4,5,
5,4,5,
6,cm,3,5,
7,3,5,
8,cm,4,5,
9,3,5,
10,1,5,
11,4,5,
12,3,5,
13,5,5,
14,3,5,
15,4,5,
16,5,5,
17,4,5,
18,1,5,
19,4,5,
